 vmax offset (arcsec) optical radius (arcsec) distance (Mpc) phi1 phi2 phi3
 227.00    0.00   35.50  111.70     0.00000e+00     0.00000e+00     0.00000e+00
 150.00    0.00   27.40   90.90     0.00000e+00     0.00000e+00     0.00000e+00
 249.00    0.00   24.80   62.22     0.00000e+00     0.00000e+00     0.00000e+00
 140.00    5.00   37.70   49.28     0.00000e+00     7.11826e-08     7.11826e-08
 105.00    0.00   23.90   71.10     4.57239e-07     6.26045e-07     6.26045e-07
 140.00    0.00   30.80   66.12     0.00000e+00     6.35458e-09     6.35458e-09
 182.00    1.00   32.10   71.77     0.00000e+00     1.01241e-07     1.01241e-07
 206.00    0.00   34.60   49.93     0.00000e+00     0.00000e+00     0.00000e+00
 219.00    0.00   33.40   72.43     0.00000e+00     0.00000e+00     0.00000e+00
 120.00    1.00   36.20   28.88     0.00000e+00     0.00000e+00     0.00000e+00
 218.00    0.00   46.90   78.48     0.00000e+00     0.00000e+00     0.00000e+00
  50.00    0.00   43.00   20.85     0.00000e+00     0.00000e+00     0.00000e+00
  78.00    0.00   38.60   21.39     0.00000e+00     1.37095e-06     1.37095e-06
 110.00    1.00   43.70   19.72     1.84490e-06     3.42387e-06     3.42387e-06
 127.00    0.00   29.10   62.75     0.00000e+00     0.00000e+00     0.00000e+00
 292.00    0.00  161.00   18.06     1.11753e-05     1.11753e-05     1.11753e-05
 139.00    0.00   69.90   19.13     1.49869e-05     1.49869e-05     1.49869e-05
 127.00    0.00  130.30   18.90     9.31494e-06     9.31494e-06     9.31494e-06
  74.00   11.00   61.70   20.93     6.51844e-06     6.51844e-06     6.51844e-06
  95.00    2.00   57.10   17.52     3.63646e-06     4.44081e-06     4.46299e-06
 211.00    1.50   43.90   64.45     0.00000e+00     0.00000e+00     0.00000e+00
 129.00    0.00   30.00   68.38     0.00000e+00     0.00000e+00     0.00000e+00
 132.00    1.00   72.50   18.36     4.32295e-07     4.32295e-07     4.32295e-07
 100.00    8.00   73.30   29.17     0.00000e+00     0.00000e+00     0.00000e+00
 194.00    0.00   41.30   86.03     0.00000e+00     0.00000e+00     0.00000e+00
 193.00    0.00   27.70   82.15     0.00000e+00     0.00000e+00     0.00000e+00
 128.00    1.00   31.50   59.18     0.00000e+00     0.00000e+00     0.00000e+00
  99.00    0.00   25.90   32.22     0.00000e+00     0.00000e+00     0.00000e+00
  77.00    0.00   42.20   31.87     0.00000e+00     0.00000e+00     1.15380e-07
 103.00    0.00   34.40   43.85     0.00000e+00     0.00000e+00     0.00000e+00
 136.00    1.00   40.30   36.40     0.00000e+00     3.10963e-07     3.78246e-07
 169.00    2.00   67.80   31.39     0.00000e+00     0.00000e+00     0.00000e+00
 135.00    2.00   34.90   34.94     6.50670e-07     7.84852e-07     7.84852e-07
 122.00    1.00   38.50   37.00     5.87848e-07     1.02189e-06     1.02189e-06
 257.00    1.00   30.20  113.38     0.00000e+00     0.00000e+00     0.00000e+00
 135.00    2.00   33.00   32.67     0.00000e+00     2.45951e-07     2.45951e-07
 118.00    5.00   70.40   33.68     5.27289e-07     5.27289e-07     5.27289e-07
 182.00    0.00   57.50   31.62     0.00000e+00     0.00000e+00     0.00000e+00
  61.00    2.00   44.00   26.07     0.00000e+00     0.00000e+00     9.51713e-09
 266.00    0.00  106.90   33.96     5.30177e-06     5.30177e-06     5.35951e-06
 120.00    2.00   60.70   39.86     1.62062e-06     4.31308e-06     4.38851e-06
 155.00    3.50   52.00   44.67     7.13797e-06     7.13797e-06     7.19924e-06
 183.00    5.00   38.00   42.30     5.69908e-06     5.69908e-06     5.85171e-06
 130.00    3.00   25.90   44.70     9.30781e-06     9.30781e-06     9.42218e-06
  45.00    0.00   33.90   25.58     0.00000e+00     0.00000e+00     0.00000e+00
 203.00    0.00   37.70   51.96     2.31614e-07     3.50783e-06     3.50783e-06
 200.00    1.00   56.30   39.48     8.34954e-07     8.34954e-07     8.34954e-07
 185.00    0.00   46.80   40.33     1.26061e-06     1.26061e-06     1.26061e-06
 149.00    0.00   73.30   27.27     0.00000e+00     0.00000e+00     0.00000e+00
 177.00    0.00   48.00   44.64     5.62937e-08     5.62937e-08     3.18740e-07
 119.00    0.00   36.80   51.88     9.81687e-09     9.81687e-09     9.81687e-09
